file,age,gender,race,service_test,ita,tone_bin,skin_filter_ok
464.jpg,40-49,Male,Indian,False,-7.74,brown,1
465.jpg,20-29,Female,Southeast Asian,True,36.69,intermediate,1
466.jpg,20-29,Male,White,False,-54.88,dark,1
467.jpg,50-59,Female,Middle Eastern,True,20.19,tan,1
468.jpg,20-29,Male,East Asian,True,52.49,light,1
469.jpg,20-29,Male,Southeast Asian,True,1.87,brown,1
470.jpg,50-59,Female,White,False,67.09,very_light,1
471.jpg,10-19,Female,Latino_Hispanic,False,-46.76,dark,1
472.jpg,10-19,Female,Black,True,-58.08,dark,1
473.jpg,30-39,Male,Indian,False,16.71,tan,1
474.jpg,20-29,Male,Black,True,22.32,tan,1
475.jpg,20-29,Male,Black,True,-42.53,dark,1
476.jpg,3-9,Female,Black,False,-32.59,dark,1
477.jpg,3-9,Male,White,True,-22.02,brown,1
478.jpg,10-19,Male,East Asian,True,-6.29,brown,1
479.jpg,3-9,Female,Southeast Asian,True,7.26,brown,1
480.jpg,20-29,Female,Middle Eastern,True,33.69,intermediate,1
481.jpg,50-59,Male,Middle Eastern,False,-5.6,brown,1
482.jpg,30-39,Female,White,True,-36.47,dark,1
483.jpg,more than 70,Female,Black,False,-27.31,brown,1
484.jpg,20-29,Female,East Asian,False,-1.6,brown,1
485.jpg,0-2,Male,Indian,False,25.88,tan,1
486.jpg,30-39,Male,Middle Eastern,False,-65.45,dark,1
487.jpg,20-29,Male,Middle Eastern,True,-31.96,dark,1
488.jpg,40-49,Male,Indian,False,-45.63,dark,1
489.jpg,3-9,Male,Black,False,-32.73,dark,1
490.jpg,3-9,Male,East Asian,False,-64.09,dark,1
491.jpg,10-19,Female,Black,False,0.66,brown,1
492.jpg,20-29,Female,Latino_Hispanic,True,-22.41,brown,1
493.jpg,20-29,Female,Southeast Asian,True,12.81,tan,1
494.jpg,50-59,Female,Southeast Asian,False,-5.46,brown,1
495.jpg,10-19,Male,Southeast Asian,False,-1.52,brown,1
496.jpg,20-29,Female,Black,False,-75.56,dark,1
497.jpg,10-19,Female,Middle Eastern,True,38.6,intermediate,1
498.jpg,20-29,Female,Black,True,-80.12,dark,1
499.jpg,20-29,Male,Middle Eastern,True,17.03,tan,1
500.jpg,3-9,Male,Black,False,-57.18,dark,1
501.jpg,0-2,Male,White,False,44.11,light,1
502.jpg,40-49,Male,Latino_Hispanic,False,4.4,brown,1
503.jpg,40-49,Male,Black,False,-42.05,dark,1
504.jpg,20-29,Male,Latino_Hispanic,True,-76.53,dark,1
505.jpg,30-39,Male,Southeast Asian,False,-68.85,dark,1
506.jpg,50-59,Male,White,False,-7.64,brown,1
507.jpg,3-9,Female,Latino_Hispanic,False,-34.46,dark,1
508.jpg,3-9,Male,Black,True,-7.59,brown,1
509.jpg,30-39,Male,White,False,-43.13,dark,1
510.jpg,60-69,Female,Black,False,-69.68,dark,1
511.jpg,30-39,Male,Middle Eastern,True,-28.64,brown,1
512.jpg,40-49,Male,White,False,4.67,brown,1
513.jpg,0-2,Male,East Asian,False,41.42,light,1
514.jpg,3-9,Male,Black,False,-17.48,brown,1
515.jpg,20-29,Male,Indian,False,-78.18,dark,1
516.jpg,20-29,Female,White,False,44.97,light,1
517.jpg,40-49,Female,Black,False,-57.21,dark,1
518.jpg,30-39,Male,Middle Eastern,True,-51.88,dark,1
519.jpg,20-29,Female,Latino_Hispanic,False,-58.28,dark,1
520.jpg,20-29,Female,Southeast Asian,True,38.57,intermediate,1
521.jpg,3-9,Male,Latino_Hispanic,True,13.77,tan,1
522.jpg,20-29,Male,Southeast Asian,True,-64.09,dark,1
523.jpg,40-49,Male,Latino_Hispanic,True,-5.77,brown,1
524.jpg,3-9,Male,East Asian,True,-33.76,dark,1
525.jpg,3-9,Male,East Asian,True,-2.67,brown,1
526.jpg,20-29,Female,Southeast Asian,False,-6.25,brown,1
527.jpg,3-9,Male,Black,True,-64.62,dark,1
528.jpg,50-59,Male,Latino_Hispanic,False,-43.37,dark,1
529.jpg,20-29,Female,East Asian,False,-6.32,brown,1
530.jpg,40-49,Male,Southeast Asian,True,-36.12,dark,1
531.jpg,20-29,Male,East Asian,True,-35.0,dark,1
532.jpg,30-39,Female,Black,True,-76.35,dark,1
533.jpg,50-59,Male,White,False,-16.39,brown,1
534.jpg,3-9,Male,East Asian,False,-9.82,brown,1
535.jpg,20-29,Female,Southeast Asian,False,-21.18,brown,1
536.jpg,30-39,Male,Black,False,-4.94,brown,1
537.jpg,40-49,Female,White,False,43.63,light,1
538.jpg,30-39,Female,Black,False,-56.9,dark,1
539.jpg,30-39,Male,Middle Eastern,True,-45.68,dark,1
540.jpg,20-29,Male,White,True,-28.2,brown,1
541.jpg,50-59,Female,Latino_Hispanic,True,-23.81,brown,1
542.jpg,50-59,Male,White,False,-27.83,brown,1
543.jpg,20-29,Male,White,True,-19.77,brown,1
544.jpg,0-2,Male,Middle Eastern,False,28.37,intermediate,1
545.jpg,20-29,Female,Latino_Hispanic,False,55.78,very_light,1
546.jpg,20-29,Male,East Asian,False,-26.29,brown,1
547.jpg,3-9,Male,Middle Eastern,True,15.09,tan,1
548.jpg,20-29,Male,Middle Eastern,False,-23.13,brown,1
549.jpg,3-9,Female,Indian,True,-50.03,dark,1
550.jpg,50-59,Female,Latino_Hispanic,True,-1.35,brown,1
551.jpg,40-49,Female,Black,True,-59.46,dark,1
552.jpg,10-19,Male,Middle Eastern,True,-62.51,dark,1
553.jpg,60-69,Male,Southeast Asian,False,-62.8,dark,1
554.jpg,50-59,Male,Black,False,-46.1,dark,1
555.jpg,50-59,Male,Black,False,-58.05,dark,1
556.jpg,50-59,Male,Indian,False,-18.94,brown,1
557.jpg,40-49,Male,East Asian,False,-22.49,brown,1
558.jpg,20-29,Female,Latino_Hispanic,False,10.19,tan,1
559.jpg,30-39,Female,Middle Eastern,True,-47.16,dark,1
560.jpg,20-29,Female,Black,False,-11.49,brown,1
561.jpg,3-9,Male,Black,False,-73.64,dark,1
562.jpg,50-59,Male,East Asian,False,-86.27,dark,1
563.jpg,40-49,Male,East Asian,False,-5.42,brown,1
564.jpg,10-19,Female,Black,True,-26.55,brown,1
565.jpg,30-39,Female,Indian,True,-90.0,dark,0
566.jpg,50-59,Male,East Asian,False,-5.09,brown,1
567.jpg,10-19,Male,East Asian,False,-48.32,dark,1
568.jpg,20-29,Male,East Asian,False,-41.95,dark,1
569.jpg,10-19,Male,Indian,True,20.92,tan,1
570.jpg,50-59,Male,East Asian,True,33.65,intermediate,1
571.jpg,20-29,Female,Latino_Hispanic,True,-68.81,dark,1
572.jpg,3-9,Female,East Asian,False,61.26,very_light,1
573.jpg,10-19,Male,Latino_Hispanic,True,19.77,tan,1
574.jpg,20-29,Female,White,True,-18.94,brown,1
575.jpg,50-59,Male,White,False,41.91,light,1
576.jpg,10-19,Male,Southeast Asian,False,-58.53,dark,1
577.jpg,30-39,Male,Indian,True,-34.66,dark,1
578.jpg,30-39,Female,Black,True,-90.0,dark,0
579.jpg,30-39,Male,Black,False,-53.92,dark,1
580.jpg,50-59,Male,Indian,False,21.92,tan,1
581.jpg,20-29,Male,White,True,-116.45,dark,0
582.jpg,60-69,Male,Black,False,-7.75,brown,1
583.jpg,10-19,Male,Indian,False,-69.37,dark,1
584.jpg,50-59,Female,Middle Eastern,True,1.12,brown,1
585.jpg,50-59,Female,Southeast Asian,False,-58.02,dark,1
586.jpg,40-49,Female,Latino_Hispanic,True,-75.78,dark,1
587.jpg,3-9,Male,Latino_Hispanic,False,-46.87,dark,1
588.jpg,40-49,Male,Southeast Asian,True,-1.53,brown,1
589.jpg,20-29,Female,Southeast Asian,True,3.57,brown,1
590.jpg,20-29,Male,Latino_Hispanic,True,-24.58,brown,1
591.jpg,20-29,Male,Black,True,-52.09,dark,1
592.jpg,50-59,Female,White,True,46.64,light,1
593.jpg,40-49,Female,Latino_Hispanic,True,-58.02,dark,1
594.jpg,30-39,Female,White,False,71.22,very_light,1
595.jpg,more than 70,Male,Black,False,-90.0,dark,0
596.jpg,20-29,Female,East Asian,True,40.97,intermediate,1
597.jpg,0-2,Female,East Asian,False,42.31,light,1
598.jpg,40-49,Male,Latino_Hispanic,False,0.53,brown,1
599.jpg,30-39,Male,Middle Eastern,False,-82.47,dark,1
600.jpg,50-59,Male,Middle Eastern,False,36.16,intermediate,1
601.jpg,60-69,Female,Indian,False,11.09,tan,1
602.jpg,20-29,Male,Southeast Asian,True,-5.6,brown,1
603.jpg,10-19,Male,Middle Eastern,True,-57.26,dark,1
604.jpg,30-39,Male,East Asian,False,-32.79,dark,1
605.jpg,3-9,Male,White,True,0.7,brown,1
606.jpg,10-19,Male,Black,True,-46.64,dark,1
607.jpg,30-39,Male,Black,False,5.45,brown,1
608.jpg,40-49,Female,Southeast Asian,True,-27.01,brown,1
609.jpg,40-49,Female,Indian,True,-4.57,brown,1
610.jpg,3-9,Female,Southeast Asian,True,-18.31,brown,1
611.jpg,20-29,Male,East Asian,True,-56.37,dark,1
612.jpg,20-29,Male,Southeast Asian,True,-23.13,brown,1
613.jpg,30-39,Male,East Asian,True,-0.53,brown,1
614.jpg,3-9,Female,Black,True,-49.4,dark,1
615.jpg,20-29,Female,White,False,-49.97,dark,1
616.jpg,30-39,Male,Black,True,-84.7,dark,1
617.jpg,60-69,Female,Black,False,-44.43,dark,1
618.jpg,more than 70,Male,East Asian,False,90.0,very_light,0
619.jpg,50-59,Male,Black,False,-24.97,brown,1
620.jpg,20-29,Male,Black,True,-31.5,dark,1
621.jpg,60-69,Male,East Asian,False,13.17,tan,1
622.jpg,30-39,Male,White,False,11.75,tan,1
623.jpg,30-39,Female,White,False,-39.96,dark,1
624.jpg,20-29,Male,East Asian,False,-17.51,brown,1
625.jpg,20-29,Female,Black,True,-77.58,dark,1
626.jpg,20-29,Female,East Asian,False,-14.8,brown,1
627.jpg,30-39,Female,White,False,-36.69,dark,1
628.jpg,20-29,Female,Black,True,-17.48,brown,1
629.jpg,20-29,Male,White,False,-90.0,dark,0
630.jpg,20-29,Male,Southeast Asian,False,38.36,intermediate,1
631.jpg,20-29,Female,East Asian,False,47.16,light,1
632.jpg,30-39,Female,Latino_Hispanic,False,-4.8,brown,1
633.jpg,3-9,Male,Black,False,-41.67,dark,1
634.jpg,0-2,Female,White,False,34.46,intermediate,1
635.jpg,50-59,Male,White,False,-16.61,brown,1
636.jpg,20-29,Male,Middle Eastern,True,-70.15,dark,1
637.jpg,30-39,Male,Middle Eastern,True,38.41,intermediate,1
638.jpg,20-29,Female,Latino_Hispanic,True,17.01,tan,1
639.jpg,10-19,Female,Middle Eastern,True,32.97,intermediate,1
640.jpg,30-39,Male,East Asian,True,-45.41,dark,1
641.jpg,20-29,Female,Latino_Hispanic,True,-20.13,brown,1
642.jpg,3-9,Male,Southeast Asian,False,25.1,tan,1
643.jpg,3-9,Female,Black,True,-36.5,dark,1
644.jpg,10-19,Male,White,True,-41.14,dark,1
645.jpg,20-29,Female,Middle Eastern,True,60.31,very_light,1
646.jpg,20-29,Female,Middle Eastern,True,26.52,tan,1
647.jpg,20-29,Male,Middle Eastern,True,-27.24,brown,1
648.jpg,20-29,Male,Middle Eastern,True,28.48,intermediate,1
649.jpg,20-29,Female,Indian,True,32.04,intermediate,1
650.jpg,20-29,Female,White,False,90.0,very_light,0
651.jpg,40-49,Female,Latino_Hispanic,True,31.9,intermediate,1
652.jpg,20-29,Male,Middle Eastern,True,-28.83,brown,1
653.jpg,30-39,Male,Middle Eastern,True,-48.29,dark,1
654.jpg,40-49,Male,White,False,37.61,intermediate,1
655.jpg,50-59,Female,White,True,40.58,intermediate,1
656.jpg,40-49,Male,Black,True,-38.64,dark,1
657.jpg,30-39,Male,Middle Eastern,False,19.77,tan,1
658.jpg,20-29,Female,Latino_Hispanic,True,-62.8,dark,1
659.jpg,30-39,Male,White,False,73.64,very_light,1
660.jpg,10-19,Female,White,True,123.82,very_light,0
661.jpg,30-39,Male,Black,True,-35.17,dark,1
662.jpg,3-9,Female,White,True,-59.04,dark,1
663.jpg,30-39,Female,White,True,-39.31,dark,1
664.jpg,10-19,Female,Black,True,-5.09,brown,1
665.jpg,30-39,Female,Indian,False,-2.95,brown,1
666.jpg,10-19,Male,Black,True,-54.79,dark,1
667.jpg,more than 70,Male,Middle Eastern,False,-90.0,dark,0
668.jpg,20-29,Female,Latino_Hispanic,True,-39.14,dark,1
669.jpg,30-39,Male,Black,False,-81.71,dark,1
670.jpg,30-39,Male,White,False,51.26,light,1
671.jpg,3-9,Female,Southeast Asian,False,-54.56,dark,1
672.jpg,20-29,Male,Middle Eastern,True,15.45,tan,1
673.jpg,30-39,Female,White,True,-49.93,dark,1
674.jpg,20-29,Female,East Asian,True,7.68,brown,1
675.jpg,3-9,Male,Latino_Hispanic,False,-38.6,dark,1
676.jpg,20-29,Male,East Asian,False,-57.94,dark,1
677.jpg,10-19,Female,East Asian,False,19.59,tan,1
678.jpg,10-19,Female,Black,False,-12.96,brown,1
679.jpg,10-19,Male,Middle Eastern,True,-69.54,dark,1
680.jpg,50-59,Female,Black,False,-46.5,dark,1
681.jpg,10-19,Male,Indian,False,-36.49,dark,1
682.jpg,30-39,Male,Southeast Asian,False,-51.61,dark,1
683.jpg,20-29,Female,Southeast Asian,True,-14.21,brown,1
684.jpg,40-49,Female,Indian,False,-21.95,brown,1
685.jpg,10-19,Male,Black,False,-90.0,dark,0
686.jpg,20-29,Female,White,True,-18.64,brown,1
687.jpg,20-29,Female,White,False,-71.04,dark,1
688.jpg,20-29,Female,Southeast Asian,False,-66.65,dark,1
689.jpg,30-39,Male,Latino_Hispanic,True,-74.9,dark,1
690.jpg,20-29,Male,Southeast Asian,True,31.84,intermediate,1
691.jpg,20-29,Female,East Asian,True,77.3,very_light,1
692.jpg,30-39,Male,Latino_Hispanic,False,-40.14,dark,1
693.jpg,30-39,Female,White,False,-40.69,dark,1
694.jpg,30-39,Female,Latino_Hispanic,True,37.74,intermediate,1
695.jpg,50-59,Female,Indian,False,-41.65,dark,1
696.jpg,30-39,Male,Middle Eastern,False,-56.04,dark,1
697.jpg,20-29,Female,White,False,40.51,intermediate,1
698.jpg,3-9,Female,Black,True,-51.06,dark,1
699.jpg,30-39,Male,White,True,63.55,very_light,1
700.jpg,30-39,Female,Black,True,-39.0,dark,1
701.jpg,20-29,Male,Middle Eastern,True,-48.32,dark,1
702.jpg,20-29,Female,East Asian,False,24.41,tan,1
703.jpg,40-49,Male,Indian,False,-72.82,dark,1
704.jpg,50-59,Female,Indian,False,-67.48,dark,1
705.jpg,3-9,Female,Middle Eastern,True,53.53,light,1
706.jpg,50-59,Female,Black,True,-73.18,dark,1
707.jpg,20-29,Female,Black,True,-38.97,dark,1
708.jpg,50-59,Male,White,False,48.95,light,1
709.jpg,30-39,Female,White,True,-27.21,brown,1
710.jpg,30-39,Male,Latino_Hispanic,False,-31.44,dark,1
711.jpg,50-59,Male,White,False,39.25,intermediate,1
712.jpg,30-39,Male,Middle Eastern,True,-11.09,brown,1
713.jpg,30-39,Male,White,False,-72.95,dark,1
714.jpg,20-29,Male,East Asian,False,11.58,tan,1
715.jpg,30-39,Female,Indian,False,12.53,tan,1
716.jpg,30-39,Female,Latino_Hispanic,True,-22.57,brown,1
717.jpg,20-29,Male,East Asian,True,5.36,brown,1
718.jpg,20-29,Male,Black,True,-83.57,dark,1
719.jpg,40-49,Female,Middle Eastern,True,-69.4,dark,1
720.jpg,20-29,Male,Southeast Asian,True,-61.61,dark,1
721.jpg,10-19,Male,East Asian,True,-77.03,dark,1
722.jpg,30-39,Male,Latino_Hispanic,True,1.47,brown,1
723.jpg,40-49,Female,Black,True,-77.03,dark,1
724.jpg,20-29,Female,White,True,33.11,intermediate,1
725.jpg,more than 70,Male,Latino_Hispanic,True,-24.7,brown,1
726.jpg,10-19,Female,East Asian,False,-33.32,dark,1
727.jpg,30-39,Female,Southeast Asian,False,10.81,tan,1
728.jpg,40-49,Male,Latino_Hispanic,False,-41.92,dark,1
729.jpg,40-49,Female,Middle Eastern,True,19.44,tan,1
730.jpg,20-29,Male,Black,True,-15.23,brown,1
731.jpg,20-29,Female,Indian,True,-45.14,dark,1
732.jpg,40-49,Male,Black,False,-83.04,dark,1
733.jpg,40-49,Male,Black,True,-67.16,dark,1
734.jpg,20-29,Female,Southeast Asian,True,30.14,intermediate,1
735.jpg,40-49,Female,Middle Eastern,True,-9.02,brown,1
736.jpg,30-39,Male,Black,True,-5.6,brown,1
737.jpg,3-9,Male,White,True,47.4,light,1
738.jpg,30-39,Male,Southeast Asian,False,-14.38,brown,1
739.jpg,10-19,Female,White,False,-6.61,brown,1
740.jpg,30-39,Male,White,False,8.15,brown,1
741.jpg,20-29,Male,Southeast Asian,False,47.48,light,1
742.jpg,50-59,Male,White,True,-30.47,dark,1
743.jpg,10-19,Male,White,True,8.37,brown,1
744.jpg,40-49,Male,East Asian,True,-38.73,dark,1
745.jpg,20-29,Male,White,True,20.76,tan,1
746.jpg,30-39,Female,Southeast Asian,False,14.43,tan,1
747.jpg,20-29,Male,East Asian,False,-31.25,dark,1
748.jpg,20-29,Male,Latino_Hispanic,False,-3.61,brown,1
749.jpg,20-29,Male,East Asian,False,-39.59,dark,1
750.jpg,10-19,Female,White,True,-17.86,brown,1
751.jpg,20-29,Female,Latino_Hispanic,False,9.35,brown,1
752.jpg,20-29,Female,Middle Eastern,True,-50.27,dark,1
753.jpg,30-39,Female,Black,False,-28.4,brown,1
754.jpg,20-29,Female,Latino_Hispanic,True,-5.27,brown,1
755.jpg,30-39,Female,Latino_Hispanic,False,45.83,light,1
756.jpg,10-19,Male,Black,True,-69.58,dark,1
757.jpg,20-29,Male,Middle Eastern,True,31.98,intermediate,1
758.jpg,3-9,Male,Middle Eastern,True,-90.0,dark,0
759.jpg,20-29,Female,Latino_Hispanic,True,-31.96,dark,1
760.jpg,20-29,Male,White,True,-17.48,brown,1
761.jpg,50-59,Female,Black,False,-56.37,dark,1
762.jpg,40-49,Female,Middle Eastern,True,-67.4,dark,1
763.jpg,20-29,Female,Black,True,-9.46,brown,1
764.jpg,30-39,Female,East Asian,True,-32.51,dark,1
765.jpg,3-9,Male,East Asian,False,39.28,intermediate,1
766.jpg,20-29,Male,Indian,False,-42.9,dark,1
767.jpg,40-49,Female,White,False,-4.9,brown,1
768.jpg,20-29,Female,White,True,71.43,very_light,1
769.jpg,3-9,Female,Indian,False,19.32,tan,1
770.jpg,30-39,Female,Indian,True,21.08,tan,1
771.jpg,20-29,Male,Black,True,-68.7,dark,1
772.jpg,30-39,Male,White,True,78.97,very_light,1
773.jpg,30-39,Male,Middle Eastern,True,37.7,intermediate,1
774.jpg,20-29,Male,Latino_Hispanic,False,18.52,tan,1
775.jpg,30-39,Female,White,True,68.58,very_light,1
776.jpg,3-9,Male,White,True,-3.14,brown,1
777.jpg,30-39,Male,Indian,True,-41.29,dark,1
778.jpg,10-19,Female,Black,False,-84.77,dark,1
779.jpg,20-29,Male,Southeast Asian,False,-20.52,brown,1
780.jpg,30-39,Female,White,False,-11.77,brown,1
781.jpg,20-29,Male,White,True,90.0,very_light,0
782.jpg,30-39,Male,White,True,-51.79,dark,1
783.jpg,3-9,Female,East Asian,True,-16.39,brown,1
784.jpg,20-29,Male,Middle Eastern,True,-20.52,brown,1
785.jpg,10-19,Female,East Asian,True,68.91,very_light,1
786.jpg,20-29,Female,Southeast Asian,False,-18.1,brown,1
787.jpg,20-29,Female,White,False,-9.42,brown,1
788.jpg,10-19,Male,White,True,17.71,tan,1
789.jpg,20-29,Female,White,False,-14.8,brown,1
790.jpg,40-49,Female,White,True,33.03,intermediate,1
791.jpg,40-49,Female,Middle Eastern,True,-73.5,dark,1
792.jpg,30-39,Male,Latino_Hispanic,True,-15.09,brown,1
793.jpg,30-39,Female,Black,True,-74.26,dark,1
794.jpg,30-39,Female,Middle Eastern,True,12.71,tan,1
795.jpg,0-2,Male,White,False,26.68,tan,1
796.jpg,3-9,Male,Black,False,-53.92,dark,1
797.jpg,20-29,Female,East Asian,False,31.19,intermediate,1
798.jpg,3-9,Female,Middle Eastern,True,-44.11,dark,1
799.jpg,40-49,Male,Latino_Hispanic,False,-13.12,brown,1
800.jpg,3-9,Female,White,True,-43.95,dark,1
801.jpg,10-19,Female,Latino_Hispanic,False,20.28,tan,1
802.jpg,40-49,Female,White,False,-2.55,brown,1
803.jpg,10-19,Female,Southeast Asian,True,-76.29,dark,1
804.jpg,50-59,Male,Southeast Asian,False,-49.43,dark,1
805.jpg,20-29,Male,Latino_Hispanic,True,-19.5,brown,1
806.jpg,30-39,Male,White,False,37.47,intermediate,1
807.jpg,30-39,Male,Latino_Hispanic,True,-53.73,dark,1
808.jpg,20-29,Female,White,False,-57.28,dark,1
809.jpg,3-9,Female,East Asian,True,-25.81,brown,1
810.jpg,30-39,Female,Southeast Asian,False,-67.57,dark,1
811.jpg,20-29,Female,White,False,-37.86,dark,1
812.jpg,50-59,Female,Latino_Hispanic,False,38.8,intermediate,1
813.jpg,20-29,Female,Southeast Asian,True,29.73,intermediate,1
814.jpg,30-39,Male,Indian,True,-59.04,dark,1
815.jpg,40-49,Male,Indian,False,18.79,tan,1
816.jpg,20-29,Male,Indian,True,-7.97,brown,1
817.jpg,3-9,Male,Black,False,-49.9,dark,1
818.jpg,20-29,Female,East Asian,False,12.96,tan,1
819.jpg,20-29,Male,Latino_Hispanic,False,26.7,tan,1
820.jpg,20-29,Male,Middle Eastern,True,-72.95,dark,1
821.jpg,20-29,Female,White,False,-2.81,brown,1
822.jpg,30-39,Male,White,True,-49.97,dark,1
823.jpg,30-39,Male,Middle Eastern,True,-28.48,brown,1
824.jpg,20-29,Male,Black,True,-68.77,dark,1
825.jpg,10-19,Female,Indian,False,-39.75,dark,1
826.jpg,3-9,Female,Black,False,4.59,brown,1
827.jpg,3-9,Female,Indian,False,-37.1,dark,1
828.jpg,60-69,Male,Middle Eastern,False,-67.8,dark,1
829.jpg,20-29,Male,Southeast Asian,True,-41.83,dark,1
830.jpg,3-9,Male,Black,False,-81.42,dark,1
831.jpg,10-19,Male,White,True,-12.12,brown,1
832.jpg,40-49,Female,Black,True,-5.82,brown,1
833.jpg,20-29,Male,Middle Eastern,True,37.67,intermediate,1
834.jpg,3-9,Male,East Asian,False,-28.92,brown,1
835.jpg,3-9,Male,White,False,-67.4,dark,0
836.jpg,20-29,Male,Middle Eastern,True,90.0,very_light,0
837.jpg,0-2,Male,East Asian,False,7.53,brown,1
838.jpg,60-69,Male,Southeast Asian,False,78.24,very_light,0
839.jpg,50-59,Female,Indian,True,-24.58,brown,1
840.jpg,20-29,Male,Southeast Asian,False,4.54,brown,1
841.jpg,50-59,Male,Middle Eastern,False,53.43,light,1
842.jpg,20-29,Female,East Asian,False,-62.27,dark,1
843.jpg,3-9,Male,East Asian,False,-0.59,brown,1
844.jpg,20-29,Female,Latino_Hispanic,True,-23.93,brown,1
845.jpg,20-29,Female,Southeast Asian,True,-12.36,brown,1
846.jpg,20-29,Male,Indian,False,-59.31,dark,1
847.jpg,30-39,Female,White,False,90.0,very_light,0
848.jpg,20-29,Female,Middle Eastern,True,-48.84,dark,1
849.jpg,20-29,Male,White,True,-9.82,brown,1
850.jpg,20-29,Male,Indian,True,-75.78,dark,1
851.jpg,3-9,Female,East Asian,False,42.62,light,1
852.jpg,20-29,Male,Indian,True,-11.09,brown,1
853.jpg,30-39,Male,Southeast Asian,True,-9.82,brown,1
854.jpg,20-29,Male,Indian,True,-29.87,brown,1
855.jpg,50-59,Male,Latino_Hispanic,False,-59.46,dark,1
856.jpg,3-9,Female,White,False,-6.26,brown,1
857.jpg,3-9,Male,East Asian,True,-9.09,brown,1
858.jpg,10-19,Male,Black,True,-5.86,brown,1
859.jpg,60-69,Female,Indian,False,-47.73,dark,1
860.jpg,20-29,Male,East Asian,False,33.96,intermediate,1
861.jpg,40-49,Female,Latino_Hispanic,False,44.43,light,1
862.jpg,3-9,Male,Latino_Hispanic,False,-82.01,dark,1
863.jpg,20-29,Male,Latino_Hispanic,True,31.33,intermediate,1
864.jpg,30-39,Male,Latino_Hispanic,False,18.94,tan,1
865.jpg,30-39,Male,White,False,-12.12,brown,1
866.jpg,30-39,Male,White,True,19.13,tan,1
867.jpg,20-29,Female,White,False,38.49,intermediate,1
868.jpg,40-49,Male,Latino_Hispanic,False,2.62,brown,1
869.jpg,30-39,Male,East Asian,True,60.12,very_light,1
870.jpg,10-19,Female,Black,True,-64.31,dark,1
871.jpg,20-29,Male,Southeast Asian,True,32.17,intermediate,1
872.jpg,30-39,Female,Indian,False,26.66,tan,1
873.jpg,30-39,Male,Middle Eastern,True,-12.96,brown,1
874.jpg,50-59,Male,Middle Eastern,False,-36.93,dark,1
875.jpg,3-9,Male,White,True,48.09,light,1
876.jpg,20-29,Female,Latino_Hispanic,True,60.83,very_light,1
877.jpg,40-49,Male,Middle Eastern,False,-30.12,dark,1
878.jpg,30-39,Male,Southeast Asian,False,-68.38,dark,1
879.jpg,20-29,Female,Latino_Hispanic,True,81.77,very_light,1
880.jpg,20-29,Male,Middle Eastern,True,24.39,tan,1
881.jpg,20-29,Male,Latino_Hispanic,False,-33.85,dark,1
882.jpg,3-9,Female,White,True,74.78,very_light,1
883.jpg,3-9,Male,Indian,False,-67.31,dark,1
884.jpg,50-59,Female,Middle Eastern,True,-20.64,brown,1
885.jpg,50-59,Female,Black,True,-48.36,dark,1
886.jpg,3-9,Female,Latino_Hispanic,False,-10.39,brown,1
887.jpg,30-39,Female,White,False,44.07,light,1
888.jpg,20-29,Female,Latino_Hispanic,True,16.14,tan,1
889.jpg,3-9,Male,Black,True,-44.14,dark,1
890.jpg,50-59,Male,Southeast Asian,True,-0.62,brown,1
891.jpg,30-39,Female,Latino_Hispanic,False,-30.47,dark,1
892.jpg,30-39,Male,Southeast Asian,True,-0.91,brown,1
893.jpg,20-29,Male,East Asian,True,26.57,tan,1
894.jpg,20-29,Male,Southeast Asian,True,23.5,tan,1
895.jpg,30-39,Female,White,False,-16.86,brown,1
896.jpg,20-29,Male,Black,False,-50.56,dark,1
