pair_idx,fold,verifier,exposure,genuine,ita_pair,detect_enroll,detect_probe,similarity
509,0,facenet,0.15,0,13.09,1,1,-0.0184
510,0,facenet,0.15,0,17.05,1,1,-0.12677
511,0,facenet,0.15,0,17.03,1,1,0.10606
512,0,facenet,0.15,0,27.09,1,1,0.09271
513,0,facenet,0.15,0,30.09,1,1,0.25977
514,0,facenet,0.15,0,44.07,1,1,-0.0738
515,0,facenet,0.15,0,42.7,1,1,0.17714
516,0,facenet,0.15,0,6.37,1,1,-0.09833
517,0,facenet,0.15,0,31.91,1,1,-0.12984
518,0,facenet,0.15,0,-13.33,1,1,0.15763
519,0,facenet,0.15,0,-17.56,1,1,0.20348
520,0,facenet,0.15,0,34.42,1,1,-0.04026
521,0,facenet,0.15,0,75.46,1,1,0.21376
522,0,facenet,0.15,0,17.58,1,1,-0.07803
523,0,facenet,0.15,0,-0.72,1,1,-0.06236
524,0,facenet,0.15,0,37.26,1,1,0.23201
525,0,facenet,0.15,0,47.07,1,1,0.06929
526,0,facenet,0.15,0,25.14,1,1,0.13754
527,0,facenet,0.15,0,40.36,1,1,0.00446
528,0,facenet,0.15,0,42.33,1,1,-0.06445
529,0,facenet,0.15,0,-5.78,1,1,0.05024
530,0,facenet,0.15,0,29.62,1,1,0.20702
531,0,facenet,0.15,0,-9.21,1,1,0.0457
532,0,facenet,0.15,0,16.99,1,1,0.21635
533,0,facenet,0.15,0,58.88,1,1,0.00768
534,0,facenet,0.15,0,26.14,1,1,0.03903
535,0,facenet,0.15,0,8.27,1,1,-0.11759
536,0,facenet,0.15,0,6.93,1,1,-0.20986
537,0,facenet,0.15,0,46.23,1,1,-0.12583
538,0,facenet,0.15,0,6.15,1,1,0.06082
539,0,facenet,0.15,0,26.14,1,1,-0.10922
540,0,facenet,0.15,0,17.09,1,1,-0.09918
541,0,facenet,0.15,0,27.22,1,1,-0.20524
542,0,facenet,0.15,0,26.04,1,1,0.14783
543,0,facenet,0.15,0,24.53,1,1,0.10968
544,0,facenet,0.15,0,31.27,1,1,-0.07075
545,0,facenet,0.15,0,6.82,1,1,-0.06503
546,0,facenet,0.15,0,6.65,1,1,0.06929
547,0,facenet,0.15,0,44.35,1,1,-0.05493
548,0,facenet,0.15,0,4.5,1,1,0.04321
549,0,facenet,0.15,0,27.58,1,1,-0.04021
550,0,facenet,0.15,0,21.4,1,1,0.29558
551,0,facenet,0.15,0,21.63,1,1,-0.08746
552,0,facenet,0.15,0,23.26,1,1,-0.24318
553,0,facenet,0.15,0,17.99,1,1,0.20716
554,0,facenet,0.15,0,12.49,1,1,-0.05116
555,0,facenet,0.15,0,5.76,1,1,0.18361
556,0,facenet,0.15,0,26.06,1,1,0.21569
557,0,facenet,0.15,0,41.94,1,1,0.29713
558,0,facenet,0.15,0,14.29,1,1,-0.05628
559,0,facenet,0.15,0,37.89,1,1,0.28873
560,0,facenet,0.15,0,37.74,1,1,0.0944
561,0,facenet,0.15,0,50.0,1,1,0.05946
562,0,facenet,0.15,0,31.39,1,1,-0.02203
563,0,facenet,0.15,0,1.46,1,1,0.10338
564,0,facenet,0.15,0,27.36,1,1,-0.05518
565,0,facenet,0.15,0,-11.29,1,1,-0.20496
566,0,facenet,0.15,0,22.85,1,1,0.14136
567,0,facenet,0.15,0,48.49,1,1,0.09938
568,0,facenet,0.15,0,28.81,1,1,0.10433
569,0,facenet,0.15,0,28.51,1,1,-0.01894
570,0,facenet,0.15,0,62.48,1,1,0.13174
571,0,facenet,0.15,0,44.74,1,1,-0.19337
572,0,facenet,0.15,0,25.24,1,1,0.25423
573,0,facenet,0.15,0,15.49,1,1,0.37192
574,0,facenet,0.15,0,22.99,1,1,0.14204
575,0,facenet,0.15,0,33.33,1,1,0.12064
576,0,facenet,0.15,0,38.23,1,1,0.31992
577,0,facenet,0.15,0,22.36,1,1,-0.0338
578,0,facenet,0.15,0,10.93,1,1,-0.09445
579,0,facenet,0.15,0,3.05,1,1,0.19627
580,0,facenet,0.15,0,31.34,1,1,-0.09736
581,0,facenet,0.15,0,4.77,1,1,0.10461
582,0,facenet,0.15,0,27.94,1,1,-0.09712
583,0,facenet,0.15,0,22.91,1,1,0.05265
584,0,facenet,0.15,0,-12.76,1,1,0.01692
585,0,facenet,0.15,0,43.16,1,1,0.02927
586,0,facenet,0.15,0,-14.26,1,1,-0.20839
587,0,facenet,0.15,0,20.2,1,1,0.14419
588,0,facenet,0.15,0,38.67,1,1,0.00783
589,0,facenet,0.15,0,22.25,1,1,0.22319
590,0,facenet,0.15,0,18.25,1,1,-0.24072
591,0,facenet,0.15,0,27.41,1,1,-0.05399
592,0,facenet,0.15,0,24.39,1,1,0.10583
593,0,facenet,0.15,0,22.56,1,1,0.01298
594,0,facenet,0.15,0,17.56,1,1,-0.07661
595,0,facenet,0.15,0,38.03,1,1,-0.15055
596,0,facenet,0.15,0,3.96,1,1,0.16509
597,0,facenet,0.15,0,48.6,1,1,-0.21579
598,0,facenet,0.15,0,10.62,1,1,0.0397
599,0,facenet,0.15,0,3.37,1,1,-0.063
600,1,facenet,0.15,1,31.11,1,1,0.77569
601,1,facenet,0.15,1,28.38,1,1,0.76609
602,1,facenet,0.15,1,24.4,1,1,0.8475
603,1,facenet,0.15,1,30.04,1,1,0.8873
604,1,facenet,0.15,1,26.12,1,1,0.85043
605,1,facenet,0.15,1,29.77,1,1,0.55975
606,1,facenet,0.15,1,29.78,1,1,0.81148
607,1,facenet,0.15,1,40.19,1,1,0.66777
608,1,facenet,0.15,1,17.59,1,1,0.70082
609,1,facenet,0.15,1,12.56,1,1,0.83162
610,1,facenet,0.15,1,-33.91,1,1,0.84428
611,1,facenet,0.15,1,-36.49,1,1,0.92501
612,1,facenet,0.15,1,-0.48,1,1,0.90226
613,1,facenet,0.15,1,-26.76,1,1,0.94718
614,1,facenet,0.15,1,13.74,1,1,0.72769
615,1,facenet,0.15,1,12.64,1,1,0.71829
616,1,facenet,0.15,1,-9.02,1,1,0.61536
617,1,facenet,0.15,1,5.33,1,1,0.69054
618,1,facenet,0.15,1,25.18,1,1,0.71764
619,1,facenet,0.15,1,9.73,1,1,0.63423
620,1,facenet,0.15,1,-12.5,1,1,0.61428
621,1,facenet,0.15,1,21.41,1,1,0.79505
622,1,facenet,0.15,1,8.5,1,1,0.64246
623,1,facenet,0.15,1,21.12,1,1,0.68222
624,1,facenet,0.15,1,-0.12,1,1,0.8073
625,1,facenet,0.15,1,20.33,1,1,0.46418
626,1,facenet,0.15,1,0.93,1,1,0.53901
627,1,facenet,0.15,1,37.11,1,1,0.66696
628,1,facenet,0.15,1,13.56,1,1,0.55596
629,1,facenet,0.15,1,-0.88,1,1,0.25226
630,1,facenet,0.15,1,28.53,1,1,0.8308
631,1,facenet,0.15,1,28.37,1,1,0.62362
632,1,facenet,0.15,1,15.66,1,1,0.84745
633,1,facenet,0.15,1,15.11,1,1,0.13437
634,1,facenet,0.15,1,13.06,1,1,0.78743
635,1,facenet,0.15,1,38.55,1,1,0.66739
636,1,facenet,0.15,1,58.36,1,1,0.78214
637,1,facenet,0.15,1,-1.74,1,1,0.65175
638,1,facenet,0.15,1,5.56,1,1,0.82215
639,1,facenet,0.15,1,23.75,1,1,0.75151
640,1,facenet,0.15,1,23.17,1,1,0.70165
641,1,facenet,0.15,1,17.86,1,1,0.72252
642,1,facenet,0.15,1,21.28,1,1,0.79088
643,1,facenet,0.15,1,16.61,1,1,0.64198
644,1,facenet,0.15,1,24.75,1,1,0.83061
645,1,facenet,0.15,1,24.35,1,1,0.81937
646,1,facenet,0.15,1,17.31,1,1,0.69674
647,1,facenet,0.15,1,25.16,1,1,0.8641
648,1,facenet,0.15,1,42.42,1,1,0.85449
649,1,facenet,0.15,1,29.51,1,1,0.64255
650,1,facenet,0.15,1,6.01,1,1,0.54542
651,1,facenet,0.15,1,29.89,1,1,0.64824
652,1,facenet,0.15,1,18.82,1,1,0.60905
653,1,facenet,0.15,1,-30.46,1,1,0.77024
654,1,facenet,0.15,1,-17.5,1,1,0.7783
655,1,facenet,0.15,1,32.81,1,1,0.39195
656,1,facenet,0.15,1,25.88,1,1,0.81358
657,1,facenet,0.15,1,10.75,1,1,0.18404
658,1,facenet,0.15,1,-16.01,1,1,0.84686
659,1,facenet,0.15,1,25.87,1,1,0.57993
660,1,facenet,0.15,1,27.5,1,1,0.65503
661,1,facenet,0.15,1,37.27,1,1,0.68292
662,1,facenet,0.15,1,10.85,1,1,0.72666
663,1,facenet,0.15,1,33.91,1,1,0.77037
664,1,facenet,0.15,1,49.55,1,1,0.69337
665,1,facenet,0.15,1,19.78,1,1,0.85733
666,1,facenet,0.15,1,22.42,1,1,0.86557
667,1,facenet,0.15,1,23.07,1,1,0.62254
668,1,facenet,0.15,1,39.56,1,1,0.72536
669,1,facenet,0.15,1,9.26,1,1,0.74843
670,1,facenet,0.15,1,36.75,1,1,0.46982
671,1,facenet,0.15,1,28.7,1,1,0.55409
672,1,facenet,0.15,1,22.2,1,1,0.60254
673,1,facenet,0.15,1,21.14,1,1,0.72512
674,1,facenet,0.15,1,37.69,1,1,0.6064
675,1,facenet,0.15,1,-24.6,1,1,0.75281
676,1,facenet,0.15,1,-20.65,1,1,0.65037
677,1,facenet,0.15,1,13.7,1,1,0.72443
678,1,facenet,0.15,1,-8.91,1,1,0.83847
679,1,facenet,0.15,1,35.72,1,1,0.88563
680,1,facenet,0.15,1,38.71,1,1,0.90105
681,1,facenet,0.15,1,28.8,1,1,0.87967
682,1,facenet,0.15,1,43.35,1,1,0.76769
683,1,facenet,0.15,1,30.06,1,1,0.78557
684,1,facenet,0.15,1,31.5,1,1,0.81011
685,1,facenet,0.15,1,18.85,1,1,0.7677
686,1,facenet,0.15,1,50.57,1,1,0.78775
687,1,facenet,0.15,1,46.14,1,1,0.84978
688,1,facenet,0.15,1,-9.86,1,1,0.91271
689,1,facenet,0.15,1,35.37,1,1,0.79664
690,1,facenet,0.15,1,22.66,1,1,0.7466
691,1,facenet,0.15,1,19.5,1,1,0.75272
692,1,facenet,0.15,1,70.56,1,1,0.80597
693,1,facenet,0.15,1,-0.9,1,1,0.7807
694,1,facenet,0.15,1,8.65,1,1,0.80006
695,1,facenet,0.15,1,34.53,1,1,0.68628
696,1,facenet,0.15,1,14.76,1,1,0.82602
697,1,facenet,0.15,1,27.45,1,1,0.7458
698,1,facenet,0.15,1,7.55,1,1,0.76011
699,1,facenet,0.15,1,39.93,1,1,0.86619
700,1,facenet,0.15,1,21.84,1,1,0.80036
701,1,facenet,0.15,1,7.92,1,1,0.93295
702,1,facenet,0.15,1,10.54,1,1,0.95149
703,1,facenet,0.15,1,22.1,1,1,0.82101
704,1,facenet,0.15,1,20.74,1,1,0.82108
705,1,facenet,0.15,1,20.06,1,1,0.83039
706,1,facenet,0.15,1,29.0,1,1,0.78721
707,1,facenet,0.15,1,55.15,1,1,0.83854
708,1,facenet,0.15,1,37.21,1,1,0.83274
709,1,facenet,0.15,1,8.63,1,1,0.64589
710,1,facenet,0.15,1,-2.18,1,1,0.64167
711,1,facenet,0.15,1,14.13,1,1,0.84053
712,1,facenet,0.15,1,8.35,1,1,0.82127
713,1,facenet,0.15,1,37.93,1,1,0.7644
714,1,facenet,0.15,1,38.22,1,1,0.77281
715,1,facenet,0.15,1,42.71,1,1,0.47659
716,1,facenet,0.15,1,35.85,1,1,0.77951
717,1,facenet,0.15,1,25.05,1,1,0.755
718,1,facenet,0.15,1,26.28,1,1,0.64992
719,1,facenet,0.15,1,-4.51,1,1,0.80614
720,1,facenet,0.15,1,27.48,1,1,0.85637
721,1,facenet,0.15,1,31.47,1,1,0.85014
722,1,facenet,0.15,1,24.35,1,1,0.79803
723,1,facenet,0.15,1,40.86,1,1,0.69706
724,1,facenet,0.15,1,49.18,1,1,0.84495
725,1,facenet,0.15,1,35.09,1,1,0.88742
726,1,facenet,0.15,1,40.0,1,1,0.81293
727,1,facenet,0.15,1,25.28,1,1,0.85229
728,1,facenet,0.15,1,40.19,1,1,0.83253
729,1,facenet,0.15,1,21.14,1,1,0.59102
730,1,facenet,0.15,1,19.82,1,1,0.86619
731,1,facenet,0.15,1,40.16,1,1,0.66804
732,1,facenet,0.15,1,45.17,1,1,-0.00396
733,1,facenet,0.15,1,3.22,1,1,0.73476
734,1,facenet,0.15,1,45.06,1,1,0.86342
735,1,facenet,0.15,1,34.93,1,1,0.75887
736,1,facenet,0.15,1,34.04,1,1,0.60164
737,1,facenet,0.15,1,31.02,1,1,0.72645
738,1,facenet,0.15,1,23.47,1,1,0.77322
739,1,facenet,0.15,1,56.2,1,1,0.58327
740,1,facenet,0.15,1,21.12,1,1,0.64953
741,1,facenet,0.15,1,30.22,1,1,0.83582
742,1,facenet,0.15,1,24.64,1,1,0.86323
743,1,facenet,0.15,1,14.4,1,1,0.75706
744,1,facenet,0.15,1,11.27,1,1,0.67247
745,1,facenet,0.15,1,22.86,1,1,0.75293
746,1,facenet,0.15,1,-12.91,1,1,0.59537
747,1,facenet,0.15,1,-2.66,1,1,0.51026
748,1,facenet,0.15,1,-9.45,1,1,0.62631
749,1,facenet,0.15,1,-2.56,1,1,0.4841
750,1,facenet,0.15,1,9.97,1,1,0.5989
751,1,facenet,0.15,1,2.15,1,1,0.61834
752,1,facenet,0.15,1,27.96,1,1,0.81911
753,1,facenet,0.15,1,43.04,1,1,0.7863
754,1,facenet,0.15,1,62.46,1,1,0.77759
755,1,facenet,0.15,1,46.41,1,1,0.84426
756,1,facenet,0.15,1,50.52,1,1,0.7789
757,1,facenet,0.15,1,52.72,1,1,0.7113
758,1,facenet,0.15,1,16.69,1,1,0.91002
759,1,facenet,0.15,1,12.37,1,1,0.79644
760,1,facenet,0.15,1,15.07,1,1,0.72862
761,1,facenet,0.15,1,12.87,1,1,0.6164
762,1,facenet,0.15,1,17.29,1,1,0.83135
763,1,facenet,0.15,1,32.23,1,1,0.77569
764,1,facenet,0.15,1,26.11,1,1,0.82404
765,1,facenet,0.15,1,1.56,1,1,0.77196
766,1,facenet,0.15,1,43.12,1,1,0.80708
767,1,facenet,0.15,1,1.02,1,1,0.69243
768,1,facenet,0.15,1,-9.28,1,1,0.77762
769,1,facenet,0.15,1,4.7,1,1,0.72953
770,1,facenet,0.15,1,-14.95,1,1,0.87689
771,1,facenet,0.15,1,18.7,1,1,0.85844
772,1,facenet,0.15,1,47.98,1,1,0.19162
773,1,facenet,0.15,1,9.61,1,1,0.41641
774,1,facenet,0.15,1,16.39,1,1,0.00078
775,1,facenet,0.15,1,58.26,1,1,0.8013
776,1,facenet,0.15,1,12.93,1,1,0.82128
777,1,facenet,0.15,1,11.4,1,1,0.65532
778,1,facenet,0.15,1,30.73,1,1,0.61993
779,1,facenet,0.15,1,27.3,1,1,0.89803
780,1,facenet,0.15,1,28.01,1,1,0.7723
781,1,facenet,0.15,1,41.18,1,1,0.73003
782,1,facenet,0.15,1,28.6,1,1,0.88614
783,1,facenet,0.15,1,38.05,1,1,0.88824
784,1,facenet,0.15,1,1.72,1,1,0.74568
785,1,facenet,0.15,1,-9.65,1,1,0.71876
786,1,facenet,0.15,1,17.46,1,1,0.66553
787,1,facenet,0.15,1,27.64,1,1,0.54978
788,1,facenet,0.15,1,30.75,1,1,0.72352
789,1,facenet,0.15,1,22.62,1,1,0.86977
790,1,facenet,0.15,1,29.18,1,1,0.92185
791,1,facenet,0.15,1,8.17,1,1,0.84403
792,1,facenet,0.15,1,-0.07,1,1,0.80317
793,1,facenet,0.15,1,64.71,1,1,-0.19131
794,1,facenet,0.15,1,-18.01,1,1,0.67326
795,1,facenet,0.15,1,-44.06,1,1,0.65946
796,1,facenet,0.15,1,-9.87,1,1,0.77189
797,1,facenet,0.15,1,20.11,1,1,0.89955
798,1,facenet,0.15,1,39.94,1,1,0.86899
799,1,facenet,0.15,1,41.2,1,1,0.80009
800,1,facenet,0.15,1,38.22,1,1,0.78808
801,1,facenet,0.15,1,32.07,1,1,0.70757
802,1,facenet,0.15,1,37.92,1,1,0.75923
803,1,facenet,0.15,1,24.74,1,1,0.55314
804,1,facenet,0.15,1,29.11,1,1,0.81993
805,1,facenet,0.15,1,4.0,1,1,0.69112
806,1,facenet,0.15,1,4.25,1,1,0.68039
807,1,facenet,0.15,1,-36.14,1,1,0.82711
808,1,facenet,0.15,1,28.77,1,1,0.87696
809,1,facenet,0.15,1,7.26,1,1,0.69796
810,1,facenet,0.15,1,15.71,1,1,0.79509
811,1,facenet,0.15,1,-18.86,1,1,0.844
812,1,facenet,0.15,1,32.24,1,1,0.66141
813,1,facenet,0.15,1,14.64,1,1,0.86851
814,1,facenet,0.15,1,16.22,1,1,0.76229
815,1,facenet,0.15,1,19.63,1,1,0.70548
816,1,facenet,0.15,1,15.05,1,1,0.87797
817,1,facenet,0.15,1,12.25,1,1,0.63741
818,1,facenet,0.15,1,62.2,1,1,0.85122
819,1,facenet,0.15,1,42.02,1,1,0.77163
820,1,facenet,0.15,1,39.67,1,1,0.77568
821,1,facenet,0.15,1,41.41,1,1,0.81289
822,1,facenet,0.15,1,42.11,1,1,0.75171
823,1,facenet,0.15,1,33.02,1,1,0.85924
824,1,facenet,0.15,1,32.86,1,1,0.90175
825,1,facenet,0.15,1,13.53,1,1,0.90115
826,1,facenet,0.15,1,20.48,1,1,0.46557
827,1,facenet,0.15,1,17.34,1,1,0.65622
828,1,facenet,0.15,1,24.01,1,1,0.84481
829,1,facenet,0.15,1,31.45,1,1,-0.34153
830,1,facenet,0.15,1,7.8,1,1,0.86754
831,1,facenet,0.15,1,7.1,1,1,0.44355
832,1,facenet,0.15,1,13.53,1,1,0.85725
833,1,facenet,0.15,1,7.63,1,1,0.92596
834,1,facenet,0.15,1,43.21,1,1,0.85923
835,1,facenet,0.15,1,33.7,1,1,0.67841
836,1,facenet,0.15,1,16.7,1,1,0.78002
837,1,facenet,0.15,1,40.97,1,1,0.8106
838,1,facenet,0.15,1,44.63,1,1,0.03514
839,1,facenet,0.15,1,35.0,1,1,0.10606
840,1,facenet,0.15,1,21.91,1,1,0.08152
841,1,facenet,0.15,1,3.41,1,1,0.5185
842,1,facenet,0.15,1,13.48,1,1,0.77932
843,1,facenet,0.15,1,30.51,1,1,0.75216
844,1,facenet,0.15,1,8.83,1,1,0.5195
845,1,facenet,0.15,1,0.87,1,1,0.756
846,1,facenet,0.15,1,24.86,1,1,0.05624
847,1,facenet,0.15,1,27.7,1,1,0.70233
848,1,facenet,0.15,1,-6.72,1,1,0.70368
849,1,facenet,0.15,1,25.88,1,1,0.69478
850,1,facenet,0.15,1,25.56,1,1,0.63502
851,1,facenet,0.15,1,20.05,1,1,0.74616
852,1,facenet,0.15,1,25.33,1,1,0.22283
853,1,facenet,0.15,1,0.11,1,1,0.78405
854,1,facenet,0.15,1,29.46,1,1,0.69467
855,1,facenet,0.15,1,28.43,1,1,0.64334
856,1,facenet,0.15,1,8.92,1,1,0.48477
857,1,facenet,0.15,1,38.74,1,1,0.76953
858,1,facenet,0.15,1,43.26,1,1,0.79492
859,1,facenet,0.15,1,46.69,1,1,0.68182
860,1,facenet,0.15,1,29.93,1,1,0.74244
861,1,facenet,0.15,1,34.36,1,1,0.56344
862,1,facenet,0.15,1,40.6,1,1,0.61875
863,1,facenet,0.15,1,7.63,1,1,0.94419
864,1,facenet,0.15,1,30.52,1,1,0.81574
865,1,facenet,0.15,1,44.46,1,1,0.8605
866,1,facenet,0.15,1,16.15,1,1,0.73349
867,1,facenet,0.15,1,21.35,1,1,0.56106
868,1,facenet,0.15,1,11.07,1,1,0.78227
869,1,facenet,0.15,1,18.85,1,1,0.84159
870,1,facenet,0.15,1,32.73,1,1,0.5591
871,1,facenet,0.15,1,34.93,1,1,0.83225
872,1,facenet,0.15,1,9.29,1,1,0.51149
873,1,facenet,0.15,1,32.72,1,1,0.83277
874,1,facenet,0.15,1,37.56,1,1,0.71466
875,1,facenet,0.15,1,44.15,1,1,0.71877
876,1,facenet,0.15,1,37.01,1,1,0.82195
877,1,facenet,0.15,1,25.11,1,1,0.81026
878,1,facenet,0.15,1,5.69,1,1,0.80143
879,1,facenet,0.15,1,49.17,1,1,0.81644
880,1,facenet,0.15,1,20.27,1,1,0.73893
881,1,facenet,0.15,1,12.37,1,1,0.61137
882,1,facenet,0.15,1,21.35,1,1,0.77374
883,1,facenet,0.15,1,-23.54,1,1,0.90647
884,1,facenet,0.15,1,-3.98,1,1,0.8727
885,1,facenet,0.15,1,31.05,1,1,0.68913
886,1,facenet,0.15,1,39.86,1,1,0.63467
887,1,facenet,0.15,1,52.92,1,1,0.77602
888,1,facenet,0.15,1,30.54,1,1,0.56414
889,1,facenet,0.15,1,53.63,1,1,0.78588
890,1,facenet,0.15,1,35.56,1,1,0.85228
891,1,facenet,0.15,1,21.13,1,1,0.76974
892,1,facenet,0.15,1,27.39,1,1,0.60804
893,1,facenet,0.15,1,24.92,1,1,0.80732
894,1,facenet,0.15,1,34.25,1,1,0.67553
895,1,facenet,0.15,1,12.96,1,1,0.86454
896,1,facenet,0.15,1,23.36,1,1,0.71895
897,1,facenet,0.15,1,17.71,1,1,0.73767
898,1,facenet,0.15,1,11.32,1,1,0.66495
899,1,facenet,0.15,1,16.21,1,1,0.00416
900,1,facenet,0.15,0,8.29,1,1,0.03981
901,1,facenet,0.15,0,19.87,1,1,0.09908
902,1,facenet,0.15,0,23.76,1,1,-0.02064
903,1,facenet,0.15,0,7.96,1,1,0.05337
904,1,facenet,0.15,0,5.81,1,1,-0.1843
905,1,facenet,0.15,0,21.43,1,1,0.13833
906,1,facenet,0.15,0,30.27,1,1,-0.06296
907,1,facenet,0.15,0,2.55,1,1,-0.10727
908,1,facenet,0.15,0,43.68,1,1,0.22645
909,1,facenet,0.15,0,56.23,1,1,0.10969
910,1,facenet,0.15,0,-2.33,1,1,0.08175
911,1,facenet,0.15,0,25.43,1,1,-0.06716
912,1,facenet,0.15,0,18.03,1,1,-0.0291
913,1,facenet,0.15,0,13.57,1,1,0.03592
914,1,facenet,0.15,0,3.47,1,1,0.25393
915,1,facenet,0.15,0,7.36,1,1,-0.10084
916,1,facenet,0.15,0,-19.01,1,1,-0.00623
917,1,facenet,0.15,0,25.39,1,1,0.17786
918,1,facenet,0.15,0,-8.59,1,1,-0.18656
919,1,facenet,0.15,0,18.07,1,1,0.14212
920,1,facenet,0.15,0,17.62,1,1,-0.05569
921,1,facenet,0.15,0,31.14,1,1,0.02115
922,1,facenet,0.15,0,38.93,1,1,-0.18998
923,1,facenet,0.15,0,11.0,1,1,0.14325
924,1,facenet,0.15,0,49.9,1,1,-0.21683
925,1,facenet,0.15,0,38.25,1,1,0.07262
926,1,facenet,0.15,0,35.97,1,1,0.08131
927,1,facenet,0.15,0,25.59,1,1,0.1481
928,1,facenet,0.15,0,3.68,1,1,0.07307
929,1,facenet,0.15,0,11.43,1,1,0.03657
930,1,facenet,0.15,0,53.91,1,1,0.13849
931,1,facenet,0.15,0,-11.44,1,1,0.09528
932,1,facenet,0.15,0,32.43,1,1,0.09151
933,1,facenet,0.15,0,9.69,1,1,-0.12852
934,1,facenet,0.15,0,10.24,1,1,0.13135
935,1,facenet,0.15,0,-30.86,1,1,-0.09612
936,1,facenet,0.15,0,-10.22,1,1,-0.15848
937,1,facenet,0.15,0,-17.4,1,1,-0.14467
938,1,facenet,0.15,0,-5.31,1,1,0.08716
939,1,facenet,0.15,0,-39.29,1,1,-0.25659
940,1,facenet,0.15,0,-28.94,1,1,-0.19817
941,1,facenet,0.15,0,-46.12,1,1,-0.00076
942,1,facenet,0.15,0,-32.52,1,1,0.20658
943,1,facenet,0.15,0,19.83,1,1,0.25356
944,1,facenet,0.15,0,23.1,1,1,-0.09266
945,1,facenet,0.15,0,-5.39,1,1,-0.04521
946,1,facenet,0.15,0,29.78,1,1,-0.00338
947,1,facenet,0.15,0,32.9,1,1,0.02611
948,1,facenet,0.15,0,7.99,1,1,-0.05308
949,1,facenet,0.15,0,-12.1,1,1,0.04543
950,1,facenet,0.15,0,-16.24,1,1,-0.16628
951,1,facenet,0.15,0,9.85,1,1,-0.33588
952,1,facenet,0.15,0,24.25,1,1,-0.11296
953,1,facenet,0.15,0,19.05,1,1,0.0651
954,1,facenet,0.15,0,20.83,1,1,0.03509
955,1,facenet,0.15,0,4.88,1,1,0.06944
956,1,facenet,0.15,0,21.13,1,1,0.26559
957,1,facenet,0.15,0,-16.89,1,1,0.13439
958,1,facenet,0.15,0,-9.91,1,1,-0.08299
959,1,facenet,0.15,0,30.88,1,1,-0.02572
960,1,facenet,0.15,0,15.68,1,1,0.21746
961,1,facenet,0.15,0,32.1,1,1,0.08555
962,1,facenet,0.15,0,28.29,1,1,0.17036
963,1,facenet,0.15,0,9.98,1,1,0.23041
964,1,facenet,0.15,0,39.31,1,1,0.12755
965,1,facenet,0.15,0,23.8,1,1,0.08386
966,1,facenet,0.15,0,30.05,1,1,-0.00327
967,1,facenet,0.15,0,32.29,1,1,0.02918
968,1,facenet,0.15,0,17.34,1,1,0.17005
969,1,facenet,0.15,0,35.44,1,1,0.06146
970,1,facenet,0.15,0,39.74,1,1,-0.07619
971,1,facenet,0.15,0,-2.39,1,1,-0.0211
972,1,facenet,0.15,0,19.91,1,1,-0.04965
973,1,facenet,0.15,0,13.57,1,1,-0.29235
974,1,facenet,0.15,0,27.11,1,1,0.23009
975,1,facenet,0.15,0,15.27,1,1,-0.26219
976,1,facenet,0.15,0,19.05,1,1,0.05679
977,1,facenet,0.15,0,12.85,1,1,-0.06468
978,1,facenet,0.15,0,33.11,1,1,-0.05017
979,1,facenet,0.15,0,25.7,1,1,0.26815
980,1,facenet,0.15,0,6.8,1,1,0.09815
981,1,facenet,0.15,0,-15.58,1,1,-0.09941
982,1,facenet,0.15,0,-18.52,1,1,0.08376
983,1,facenet,0.15,0,-3.66,1,1,-0.06358
984,1,facenet,0.15,0,36.33,1,1,-0.02043
985,1,facenet,0.15,0,-4.26,1,1,-0.01266
986,1,facenet,0.15,0,29.78,1,1,0.13466
987,1,facenet,0.15,0,40.59,1,1,0.01587
988,1,facenet,0.15,0,34.12,1,1,-0.06427
989,1,facenet,0.15,0,35.06,1,1,0.2559
990,1,facenet,0.15,0,37.7,1,1,0.15337
991,1,facenet,0.15,0,28.24,1,1,-0.1572
992,1,facenet,0.15,0,10.03,1,1,0.00178
993,1,facenet,0.15,0,15.82,1,1,-0.16006
994,1,facenet,0.15,0,17.14,1,1,-0.04201
995,1,facenet,0.15,0,-5.73,1,1,0.10679
996,1,facenet,0.15,0,33.84,1,1,-0.12918
997,1,facenet,0.15,0,5.65,1,1,-0.02836
998,1,facenet,0.15,0,23.52,1,1,-0.06267
999,1,facenet,0.15,0,-15.71,1,1,0.02477
1000,1,facenet,0.15,0,7.89,1,1,0.34155
1001,1,facenet,0.15,0,20.23,1,1,-0.13634
1002,1,facenet,0.15,0,53.93,1,1,-0.01169
1003,1,facenet,0.15,0,55.12,1,1,-0.09271
1004,1,facenet,0.15,0,28.8,1,1,-0.24769
1005,1,facenet,0.15,0,28.26,1,1,-0.05343
1006,1,facenet,0.15,0,2.62,1,1,-0.00038
1007,1,facenet,0.15,0,33.23,1,1,0.24469
1008,1,facenet,0.15,0,8.08,1,1,0.02346
1009,1,facenet,0.15,0,14.11,1,1,-0.0569
1010,1,facenet,0.15,0,22.59,1,1,-0.11555
1011,1,facenet,0.15,0,30.94,1,1,0.09358
1012,1,facenet,0.15,0,18.74,1,1,-0.15402
1013,1,facenet,0.15,0,24.48,1,1,0.09179
1014,1,facenet,0.15,0,-0.35,1,1,0.15077
1015,1,facenet,0.15,0,27.41,1,1,-0.10478
1016,1,facenet,0.15,0,19.88,1,1,0.16455
1017,1,facenet,0.15,0,18.97,1,1,0.03898
1018,1,facenet,0.15,0,9.65,1,1,-0.1494
